age,workclass,fnlwgt,education,educationNum,maritalStatus,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,country,earnings
34,4,190228,13,13,1,1,1,1,0,1902,48,1,1
43,1,180599,13,13,4,4,1,1,8614,0,40,1,1
44,1,116358,13,13,1,1,3,1,0,0,40,1,1
47,2,180446,11,10,1,1,2,1,0,0,40,1,1
47,1,264244,10,9,3,0,2,0,0,0,40,1,0
46,5,197988,1,2,0,0,4,0,0,0,20,1,0
19,1,206599,10,9,0,3,1,0,0,0,40,1,0
51,1,313146,10,9,1,1,1,1,0,0,40,1,0
41,6,99212,10,9,4,4,1,1,0,0,40,1,0
37,1,340599,6,7,4,4,2,0,0,0,40,1,0
31,1,62932,10,9,0,3,1,1,0,0,40,1,0
25,1,44861,10,9,0,0,1,1,0,0,40,1,0
46,1,53893,11,10,1,1,1,1,0,0,40,1,1
53,6,152810,10,9,1,1,1,1,5178,0,45,1,1
47,5,128401,15,16,0,4,1,0,0,0,40,1,0
28,1,336951,10,9,1,1,1,1,0,0,50,1,1
60,2,95445,11,10,1,1,1,1,3137,0,46,1,0
43,1,54611,10,9,1,1,1,1,0,0,40,1,0
45,2,315984,10,9,1,1,1,1,7688,0,50,1,1
28,1,210313,5,6,0,5,1,1,0,0,40,4,0
19,1,181020,6,7,0,5,1,1,0,0,30,1,0
51,2,120781,12,15,1,1,0,1,99999,0,70,3,1
19,1,256979,10,9,0,5,1,1,0,0,35,1,0
64,1,47298,15,16,1,1,1,1,0,0,60,1,1
44,1,125461,15,16,1,1,1,1,0,0,60,1,1
21,1,209955,10,9,0,0,1,1,0,0,48,1,0
33,1,182246,10,9,0,0,1,1,0,0,40,1,0
63,1,76860,13,13,1,1,3,1,0,0,40,35,1
44,0,91949,10,9,0,4,2,0,0,0,40,1,0
44,5,136986,14,14,1,1,1,1,15024,0,35,1,1
28,4,183445,10,9,0,4,1,0,0,0,70,36,0
24,1,130741,13,13,0,3,1,1,0,0,40,1,0
20,4,191878,11,10,0,3,2,0,0,0,20,1,0
21,0,233923,11,10,0,3,1,0,0,0,24,1,0
20,1,48121,10,9,0,3,1,1,0,0,40,1,0
21,1,304302,10,9,0,3,4,1,0,0,40,1,0
34,4,284703,11,10,1,1,2,1,0,0,52,1,0
17,1,401198,6,7,0,3,1,0,0,0,15,1,0
35,1,243357,6,7,4,4,2,0,0,0,40,1,0
26,1,32276,10,9,0,0,1,1,0,0,40,1,0
35,1,110538,10,9,2,0,1,1,0,0,70,1,0
25,1,257310,10,9,0,0,1,1,0,0,40,1,0
27,2,411950,11,10,1,1,1,1,0,0,40,1,0
52,5,392668,9,11,1,1,1,1,0,0,40,1,1
43,2,52498,13,13,0,4,1,0,0,0,50,1,0
36,1,223433,14,14,1,1,1,1,7688,0,50,1,1
37,1,87076,10,9,0,3,1,1,0,0,40,1,0
58,1,224854,10,9,0,0,1,0,0,0,40,1,0
25,1,193379,8,12,0,0,1,1,0,0,45,1,0
54,1,98436,14,14,1,1,1,1,0,0,40,1,0
42,0,116632,11,10,1,1,1,1,0,0,60,1,0
65,6,210381,13,13,1,1,1,1,99999,0,65,1,1
44,1,90688,10,9,0,0,3,0,0,0,45,31,0
61,1,229744,2,3,1,1,1,1,0,0,40,12,0
29,1,59732,10,9,1,1,4,1,0,0,40,1,0
34,1,192900,11,10,1,1,1,1,0,0,40,1,1
24,3,90046,11,10,0,0,1,0,0,0,40,15,0
40,1,272960,8,12,1,1,1,1,0,0,42,1,1
42,6,152071,12,15,1,1,1,1,0,0,60,14,1
50,1,301583,10,9,0,0,1,1,0,0,40,1,0
18,0,171964,10,9,0,3,1,0,0,1602,20,1,0
49,1,315984,10,9,1,1,1,1,0,0,40,1,0
38,1,241962,10,9,2,0,1,1,0,0,40,1,0
41,1,131591,10,9,1,1,2,1,0,0,45,1,0
70,6,207938,11,10,0,0,1,1,0,0,5,1,0
51,1,53197,11,10,1,1,1,1,0,0,40,1,1
24,1,121023,13,13,0,0,1,0,0,0,40,1,0
57,2,287229,10,9,1,1,1,1,0,0,48,1,1
22,1,163911,11,10,0,3,1,0,0,0,20,1,0
31,1,191834,11,10,1,1,1,1,0,0,40,1,1
28,1,204734,11,10,1,2,1,0,0,0,40,1,0
45,2,220978,10,9,1,1,1,1,0,0,50,1,0
39,1,365739,10,9,1,1,1,1,0,0,40,1,1
26,1,50103,11,10,0,0,1,0,0,0,40,1,0
38,1,283293,10,9,1,1,2,1,0,0,40,1,0
38,2,194534,14,14,1,1,2,1,99999,0,60,1,1
19,1,263338,10,9,0,3,1,1,0,0,20,1,0
36,0,504871,10,9,1,1,1,1,0,0,40,1,1
30,1,348592,10,9,1,1,1,1,0,0,44,1,0
28,1,173944,14,14,1,1,1,1,0,0,40,1,1
53,1,226135,4,5,0,0,2,1,0,0,40,2,0
32,1,172375,13,13,0,0,1,1,0,0,38,1,0
57,6,127728,12,15,1,1,1,1,15024,0,60,1,1
47,1,347025,14,14,2,0,1,0,0,0,40,1,0
36,1,191335,11,10,1,1,1,1,0,0,56,1,0
21,1,247779,6,7,0,3,1,0,0,0,38,1,0
25,3,262664,13,13,1,1,1,1,0,0,40,1,1
37,1,95855,10,9,2,4,1,0,0,0,40,1,0
31,1,74501,10,9,2,4,1,0,0,0,30,1,0
43,1,245317,10,9,1,1,1,1,0,0,50,1,0
61,1,29059,10,9,2,4,1,0,0,2754,25,1,0
56,1,200316,11,10,1,1,1,1,0,0,35,1,0
35,1,198341,13,13,1,1,3,1,0,0,40,0,0
59,1,100453,3,4,4,3,2,0,0,0,38,1,0
44,2,343190,11,10,1,1,1,1,0,1887,55,1,1
47,1,235683,14,14,2,4,1,0,0,0,40,1,0
44,1,83237,13,13,1,1,1,1,0,0,55,1,1
64,1,88470,11,10,1,1,1,1,0,0,40,1,0
26,1,198801,10,9,1,1,1,1,0,0,45,1,0
53,1,168107,13,13,1,1,1,1,0,0,40,1,1
50,1,196193,13,13,1,1,1,1,0,0,40,0,0
30,0,205418,10,9,1,2,1,0,0,0,20,1,0
46,1,695411,10,9,2,0,1,0,0,0,44,1,0
45,6,139268,10,9,1,1,1,1,0,0,50,1,1
44,4,192771,10,9,0,4,1,0,0,0,40,1,0
59,6,122390,11,10,1,1,1,1,0,1977,48,1,1
65,6,184965,15,16,1,1,1,1,99999,0,40,1,1
23,1,180837,10,9,0,3,2,0,0,0,40,1,0
33,1,159548,11,10,2,4,2,0,0,0,38,1,0
34,1,110554,10,9,2,3,1,0,0,0,35,1,0
38,1,103474,9,11,2,4,1,0,0,0,40,1,0
62,1,178249,13,13,1,1,1,1,0,0,35,1,1
21,1,138768,11,10,0,5,1,1,0,0,40,1,0
41,1,321824,10,9,1,1,1,1,0,0,8,1,0
35,1,244803,10,9,0,5,1,1,0,0,40,34,0
62,5,206063,11,10,2,0,1,1,0,0,45,1,0
53,1,167651,10,9,1,1,1,1,0,0,40,1,1
69,3,163689,11,10,1,1,1,1,0,0,16,1,0
19,2,45546,11,10,0,3,1,0,0,0,16,1,0
47,1,420986,13,13,1,1,1,1,0,0,40,1,1
52,6,68015,11,10,1,1,1,1,0,0,90,1,1
54,1,175594,10,9,1,1,1,1,0,0,40,1,0
58,0,148673,10,9,1,1,1,1,0,0,10,1,0
30,1,206322,10,9,1,1,1,1,0,0,73,1,1
39,1,272338,10,9,1,2,1,0,0,0,25,1,0
73,1,105886,13,13,1,1,1,1,1173,0,75,1,0
64,1,312498,13,13,1,1,1,1,0,0,40,1,0
32,1,177675,10,9,0,3,1,1,0,0,40,1,0
51,1,152810,10,9,1,1,1,1,0,0,40,1,1
57,1,319122,13,13,0,0,1,1,0,0,40,1,0
25,1,212304,10,9,0,4,1,1,0,0,40,1,0
53,1,208321,10,9,1,1,2,1,0,1740,40,1,0
39,1,240841,11,10,0,0,1,0,0,0,25,1,0
49,1,208978,10,9,2,4,1,0,0,0,16,1,0
23,5,442359,13,13,0,0,1,0,0,1092,40,1,0
28,1,198197,13,13,0,0,1,1,0,0,55,1,1
46,1,261059,14,14,1,1,1,1,0,1977,50,1,1
40,1,72791,11,10,0,3,2,1,0,0,40,1,0
24,1,275395,10,9,1,1,1,1,0,0,50,1,0
20,0,195767,10,9,0,3,1,1,0,0,40,1,0
50,1,462966,5,6,1,1,1,1,0,0,8,12,0
24,0,265434,13,13,0,0,1,0,0,0,40,1,0
35,1,31269,10,9,1,1,1,1,0,0,40,1,0
33,5,246291,13,13,0,0,1,0,0,0,46,1,0
54,4,128378,13,13,2,0,1,1,0,0,40,1,0
35,5,231180,10,9,1,1,1,1,0,0,45,1,0
31,5,206297,10,9,1,1,1,1,0,0,40,1,1
47,6,337050,11,10,1,1,1,1,0,0,40,1,0
48,1,193075,10,9,2,3,1,0,0,0,20,1,0
33,5,169652,9,11,0,3,1,1,0,1669,55,1,0
35,1,35945,13,13,1,1,1,1,0,0,40,1,1
20,0,141453,11,10,0,3,1,0,0,0,10,1,0
36,1,252231,0,1,0,0,2,1,0,0,40,36,0
30,1,128016,13,13,0,0,1,0,0,0,55,1,0
39,1,150057,11,10,1,1,1,1,0,0,55,1,1
25,1,258276,11,10,0,0,4,1,0,0,40,1,0
40,1,188465,10,9,2,0,1,0,0,0,35,1,0
25,6,161007,10,9,1,1,1,1,0,0,40,1,0
33,1,403468,10,9,1,2,1,0,0,0,40,4,0
53,4,181677,11,10,2,0,1,1,0,0,40,1,0
18,1,120243,6,7,0,3,1,1,0,0,10,1,0
41,1,157025,10,9,0,4,2,1,0,0,40,1,0
25,1,306908,13,13,1,1,1,1,0,0,50,1,0
66,2,28061,3,4,6,4,1,1,0,0,50,1,0
53,1,95540,11,10,2,4,1,0,1471,0,40,1,0
27,1,135001,10,9,1,1,1,1,0,0,40,1,0
28,1,293398,10,9,4,4,2,0,0,0,40,1,0
23,1,185106,10,9,0,3,2,1,0,0,40,1,0
29,2,245790,5,6,2,0,1,1,0,0,80,1,0
26,1,134004,11,10,1,2,1,0,0,0,40,1,0
26,1,205036,10,9,0,0,1,1,0,0,42,1,0
26,1,244495,4,5,0,0,1,1,0,0,35,1,0
38,1,159179,10,9,1,1,1,1,0,0,40,1,0
36,1,405155,2,3,1,1,1,1,0,0,40,4,0
34,1,177437,11,10,1,1,1,1,15024,0,45,1,1
32,4,402361,10,9,0,0,1,1,0,0,40,1,0
57,2,184553,10,9,1,1,1,1,0,0,50,1,1
31,1,302626,11,10,2,4,1,0,0,0,40,1,0
38,1,99138,13,13,0,0,1,0,0,0,38,1,0
39,1,112731,10,9,2,0,0,0,0,0,40,8,0
35,1,192923,10,9,1,1,1,1,0,2377,40,1,0
18,1,761006,6,7,0,3,1,0,0,0,20,1,0
75,0,125784,11,10,1,1,1,1,0,0,8,1,0
28,1,182344,10,9,0,0,2,1,0,0,40,1,0
41,2,117012,14,14,0,0,1,0,0,0,55,1,0
39,4,30673,4,5,1,1,1,1,0,0,40,1,1
31,4,484669,11,10,0,0,1,1,0,0,40,1,0
38,3,314052,10,9,2,0,1,0,0,0,38,1,0
43,3,38537,11,10,2,4,2,0,0,0,38,0,0
27,1,165412,10,9,1,1,1,1,0,0,40,1,0
42,1,198341,14,14,1,1,3,1,0,1902,55,3,1
46,1,116635,13,13,4,4,2,0,0,0,36,1,0
20,1,185452,10,9,0,3,1,0,0,0,40,1,0
42,1,118686,11,10,2,4,1,0,0,0,20,1,0
69,1,76939,10,9,6,0,1,0,0,0,40,1,0
47,4,160646,9,11,1,2,1,0,0,0,35,1,0
49,3,126754,10,9,1,1,1,1,0,0,40,11,0
20,1,211049,11,10,0,3,1,0,0,0,30,1,0
52,1,311931,2,3,1,2,1,0,0,0,15,12,0
33,1,283602,2,3,1,1,1,1,0,0,59,4,0
18,1,155021,6,7,0,3,1,0,0,0,6,1,0
55,2,100569,10,9,4,4,1,0,0,0,55,1,0
61,1,380462,3,4,1,1,2,1,0,0,40,1,0
61,4,221943,11,10,1,1,1,1,9386,0,40,1,1
39,1,114544,13,13,2,0,1,1,0,0,45,1,1
30,1,248584,11,10,1,1,1,1,0,0,40,1,0
61,1,227468,10,9,2,4,2,0,0,0,40,1,0
36,1,66173,8,12,1,2,1,0,0,0,15,1,0
34,1,107624,11,10,1,1,1,1,0,0,50,1,0
53,1,70387,14,14,1,1,3,1,4386,0,40,3,1
38,1,423616,9,11,1,2,1,0,0,0,36,1,1
46,1,98637,13,13,1,1,1,1,7298,0,50,1,1
27,5,216013,10,9,1,1,1,1,0,0,40,1,0
32,2,210926,6,7,4,4,1,0,0,0,40,32,0
60,5,255711,13,13,6,4,1,0,0,0,60,1,1
23,1,77581,13,13,0,3,1,1,0,0,40,1,0
29,1,152461,13,13,0,4,1,0,14344,0,50,1,1
22,1,203263,10,9,0,3,1,1,0,0,50,1,0
25,1,261519,10,9,0,3,1,1,0,0,35,1,0
29,1,91189,13,13,1,1,1,1,0,0,48,1,0
90,4,195433,10,9,1,1,1,1,0,0,30,1,0
37,5,272471,10,9,2,4,1,0,0,0,40,1,0
32,1,311524,10,9,0,3,2,1,0,0,38,1,0
18,1,151386,10,9,3,3,2,1,0,0,40,2,0
35,1,187625,11,10,0,0,1,0,0,0,65,1,0
50,1,108933,4,5,1,1,1,1,2885,0,40,1,0
54,1,135388,10,9,1,1,1,1,5178,0,40,1,1
43,1,169383,13,13,1,1,1,1,0,0,45,1,1
28,6,191129,10,9,0,0,1,1,0,0,65,1,1
51,1,467611,4,5,1,1,1,1,0,0,40,4,0
31,1,373185,11,10,0,4,1,1,0,0,42,4,0
69,1,130060,10,9,4,4,2,0,2387,0,40,1,0
57,1,199934,13,13,1,1,1,1,0,0,40,1,1
71,0,116165,11,10,6,0,1,0,0,0,14,15,0
28,1,42881,5,6,2,3,1,0,0,0,40,1,0
28,0,174666,5,6,4,0,1,1,0,0,80,1,0
25,1,169759,10,9,0,3,1,1,0,0,95,1,0
49,2,181547,8,12,1,1,1,1,0,0,30,17,0
52,1,95704,4,5,1,1,1,1,0,0,40,1,0
23,1,237432,13,13,0,0,1,1,0,0,40,0,0
32,1,226267,2,3,3,5,1,1,0,0,40,12,0
31,1,159979,11,10,0,0,3,0,0,0,50,1,0
30,1,203488,10,9,0,3,1,1,0,0,50,1,0
24,1,403671,10,9,1,1,1,1,0,0,60,1,0
45,1,192323,8,12,1,1,1,1,0,0,66,41,0
30,1,167832,10,9,1,1,1,1,0,0,40,1,0
52,1,145166,13,13,1,1,1,1,15024,0,55,1,1
42,3,155657,10,9,2,0,2,0,0,0,25,1,0
49,1,116789,10,9,1,1,1,1,0,0,40,1,0
20,1,39234,10,9,0,3,1,1,0,0,30,1,0
25,1,124111,13,13,0,3,1,0,0,0,40,1,0
41,1,172828,4,5,1,1,1,1,0,0,55,33,0
55,1,143372,10,9,2,4,2,0,0,0,40,1,0
31,2,265807,9,11,1,1,1,1,3137,0,50,1,0
25,3,218184,13,13,0,0,2,0,0,0,40,1,0
32,1,154087,10,9,1,1,1,1,0,0,40,1,0
29,4,440647,11,10,0,5,1,1,0,0,40,1,0
37,1,193952,10,9,2,0,2,0,0,0,40,0,0
52,1,125932,3,4,6,0,1,0,0,0,40,1,0
19,1,284652,11,10,0,3,1,0,0,0,15,1,0
21,0,214635,11,10,0,3,1,1,0,0,24,1,0
43,1,173316,8,12,2,0,1,1,0,0,40,1,0
39,3,65390,11,10,1,1,1,1,0,0,40,0,0
40,6,45054,11,10,1,1,1,1,0,0,40,1,1
54,1,185042,1,2,4,5,1,0,0,0,40,4,0
35,1,117381,13,13,2,0,1,1,0,0,40,1,0
34,1,258666,9,11,0,0,1,0,0,1974,40,1,0
35,1,179668,11,10,1,1,1,1,0,0,40,1,1
57,1,127277,15,16,1,1,3,1,0,0,40,6,1
26,1,192022,13,13,0,5,1,0,0,0,40,1,0
55,2,99551,13,13,6,4,1,0,0,0,15,1,0
51,1,208899,13,13,4,4,1,0,0,0,40,1,0
35,1,287658,8,12,0,0,2,1,0,0,30,2,0
31,1,196125,10,9,1,1,1,1,0,0,40,1,0
17,1,275051,6,7,0,3,1,0,0,0,8,1,0
38,1,23892,10,9,1,2,1,0,0,0,40,1,0
39,4,376455,12,15,1,1,1,1,0,1887,50,1,1
29,1,267989,10,9,1,1,1,1,0,0,45,1,0
39,1,30269,9,11,2,4,1,0,0,0,40,1,0
42,1,204235,11,10,1,1,1,1,0,0,40,1,1
46,5,209057,14,14,1,1,1,1,0,0,50,1,1
73,1,349347,3,4,1,1,1,1,0,0,25,1,0
47,5,154033,11,10,2,0,1,0,0,1876,40,1,0
28,1,124680,10,9,0,4,1,0,0,0,70,1,0
27,1,132805,5,6,0,5,1,1,0,1980,40,1,0
38,1,99233,12,15,0,0,1,1,0,0,40,1,1
19,1,224849,10,9,0,0,1,1,0,0,35,1,0
60,5,101110,9,11,2,4,1,1,0,0,40,1,1
24,1,184839,11,10,0,0,1,1,0,0,40,1,0
52,1,302847,6,7,1,1,1,1,0,0,40,1,0
36,1,181322,13,13,2,0,1,0,0,0,45,1,0
26,5,192213,14,14,0,0,1,0,0,0,40,15,0
28,3,37250,13,13,0,3,1,1,0,0,16,1,0
38,6,140854,13,13,1,1,1,1,0,0,50,1,1
47,1,158286,14,14,1,1,1,1,0,0,50,1,1
50,1,269095,13,13,2,4,1,0,0,0,40,1,1
27,1,279960,10,9,1,1,1,1,0,0,40,1,0
47,1,176239,11,10,6,4,1,0,0,0,40,1,0
36,1,115360,5,6,1,3,1,0,3464,0,40,1,0
49,1,337666,10,9,2,0,2,1,0,0,40,1,0
68,0,255276,11,10,1,1,1,1,0,0,48,1,1
63,1,145212,10,9,2,0,1,0,0,0,40,1,0
36,1,185099,10,9,1,1,1,1,0,0,70,1,1
42,1,142756,11,10,2,4,1,0,0,0,35,1,0
28,1,156300,14,14,0,0,2,0,0,0,45,1,0
68,0,186266,10,9,1,2,1,0,0,0,8,1,0
38,1,219137,10,9,1,2,1,0,0,0,22,1,0
43,1,110970,13,13,1,1,1,1,0,1902,40,1,1
49,1,203067,11,10,1,1,1,1,0,0,40,1,1
59,1,148844,10,9,2,0,1,0,0,0,40,1,0
25,1,154941,13,13,1,1,1,1,0,0,40,1,1
26,1,124111,8,12,0,0,1,0,0,0,36,1,0
59,1,157303,11,10,2,0,1,0,0,0,48,1,0
34,1,113838,11,10,1,1,1,1,0,0,45,1,0
34,1,165737,14,14,1,1,3,1,0,0,43,3,1
67,1,140849,10,9,6,0,1,0,0,0,24,1,0
45,1,200363,9,11,2,0,1,0,0,0,44,1,0
64,1,180247,3,4,1,1,2,1,0,0,40,1,0
51,1,82578,14,14,1,1,1,1,0,0,38,15,1
31,1,227146,13,13,1,1,1,1,0,0,55,1,1
42,6,348886,13,13,1,1,1,1,0,0,45,1,1
65,1,90907,2,3,1,1,3,1,0,0,40,1,0
23,1,142766,11,10,0,0,1,1,0,0,20,1,0
31,1,246439,11,10,1,1,1,1,0,0,45,1,0
33,1,184784,5,6,2,0,1,0,0,0,40,1,0
17,5,195262,6,7,0,3,1,1,0,0,35,1,0
63,1,167967,14,14,1,1,1,1,0,0,46,1,0
48,1,145636,10,9,1,1,1,1,0,0,60,1,1
45,5,170099,8,12,1,1,1,1,0,0,40,1,0
17,1,228253,5,6,0,3,1,1,0,0,10,1,0
26,5,205570,10,9,1,1,1,1,0,0,40,1,0
38,4,506830,11,10,2,4,2,0,0,0,40,1,0
29,1,412435,10,9,1,2,1,0,0,0,40,33,0
44,1,163331,11,10,6,4,1,0,0,0,32,1,0
43,4,222756,14,14,1,1,1,1,0,0,40,1,0
39,3,318918,13,13,1,1,1,1,0,0,40,1,0
43,1,105188,10,9,0,0,2,1,0,0,40,24,0
23,1,199884,10,9,0,4,1,0,0,0,45,1,0
19,1,96483,10,9,0,3,3,0,0,0,40,1,0
49,2,192203,4,5,1,1,1,1,0,0,40,15,0
52,1,203392,11,10,1,1,1,1,5013,0,40,1,0
32,1,99646,10,9,1,1,1,1,0,0,50,1,0
38,1,167440,13,13,1,1,1,1,4508,0,40,1,0
25,0,210095,2,3,0,4,1,0,0,0,25,12,0
44,1,219591,11,10,2,3,1,1,0,0,40,1,0
63,1,30270,3,4,1,1,1,1,0,0,40,1,0
42,5,226020,10,9,4,0,2,0,0,0,60,0,0
21,1,314165,11,10,0,3,1,1,0,0,40,17,0
32,1,330715,11,10,1,1,1,1,0,0,40,1,0
24,2,35448,10,9,4,4,1,0,0,0,50,1,0
50,3,172970,10,9,1,1,1,1,0,0,40,36,0
26,6,189502,13,13,1,1,1,1,0,0,80,1,1
35,1,61518,10,9,1,1,1,1,0,0,35,1,0
31,1,574005,13,13,1,1,1,1,0,0,44,1,1
24,1,281356,1,2,0,0,0,1,0,0,66,4,0
40,1,138975,10,9,1,1,1,1,0,0,56,1,0
31,1,176969,13,13,0,0,1,1,0,0,55,1,0
43,1,132393,10,9,0,3,1,1,0,0,40,9,0
44,1,194924,10,9,1,1,1,1,0,0,35,1,1
40,1,478205,13,13,0,5,1,0,0,0,40,1,0
75,0,128224,2,3,1,1,1,1,0,0,25,1,0
52,5,30118,11,10,1,1,1,1,3137,0,42,1,0
51,2,290688,2,3,1,1,1,1,0,0,40,1,0
39,3,85566,13,13,1,1,1,1,0,0,40,1,0
40,1,121874,8,12,1,1,1,1,7688,0,50,1,1
40,2,29036,11,10,0,0,1,1,0,0,35,1,0
33,1,348152,10,9,1,1,1,1,0,0,40,1,0
38,5,73715,11,10,1,1,1,1,0,0,60,1,1
29,1,151382,9,11,2,4,1,1,0,0,50,1,0
37,1,236359,11,10,2,0,2,0,0,0,37,1,0
37,1,19899,10,9,1,1,1,1,15024,0,45,1,1
19,1,138760,10,9,0,3,1,1,0,0,40,1,0
46,5,354962,10,9,1,1,2,1,0,0,40,1,0
46,1,181363,8,12,1,1,1,1,0,0,40,1,1
37,1,393360,11,10,0,3,2,1,0,0,30,1,0
34,1,210736,11,10,4,4,2,0,0,0,40,0,0
38,1,110013,11,10,2,4,1,0,0,0,43,1,0
26,1,193304,10,9,1,1,1,1,0,0,40,1,0
34,1,118551,13,13,0,0,1,0,0,0,35,1,0
57,1,201991,13,13,1,1,1,1,0,0,40,1,0
33,1,157446,6,7,0,0,1,1,0,0,65,1,0
26,5,283217,11,10,0,3,1,1,0,0,40,1,0
20,1,247794,10,9,0,0,1,0,0,0,84,1,0
38,1,43712,13,13,1,1,1,1,7298,0,60,1,1
61,1,35649,11,10,1,1,1,1,0,0,6,1,0
36,2,342719,15,16,1,1,1,1,0,0,45,0,1
61,0,71467,10,9,1,1,1,1,3103,0,40,1,1
17,1,271837,11,10,0,3,1,1,0,0,16,1,0
40,1,400061,11,10,1,1,0,1,0,0,40,1,1
18,1,62972,6,7,0,3,1,1,0,0,16,1,0
21,1,174907,8,12,0,3,1,0,0,0,32,1,0
41,1,176452,10,9,0,3,1,1,0,0,40,34,0
46,1,268358,6,7,4,0,1,0,0,0,40,1,0
55,4,176904,10,9,1,1,1,1,0,0,40,1,0
27,1,176683,8,12,0,0,1,1,0,0,52,1,0
39,1,98077,10,9,1,1,1,1,0,0,42,1,0
36,1,266461,10,9,0,3,2,1,0,0,48,1,0
51,1,312477,11,10,1,1,1,1,3908,0,40,1,0
27,1,604045,13,13,0,0,1,1,0,0,40,1,0
30,5,131568,13,13,1,1,1,1,0,0,40,1,1
42,1,97688,10,9,2,0,1,1,0,0,47,1,0
23,1,373628,13,13,0,3,1,0,0,0,20,1,0
56,1,367984,9,11,1,1,1,1,15024,0,40,1,1
41,2,193459,11,10,1,1,1,1,0,0,50,1,0
49,1,250733,10,9,1,1,1,1,0,0,46,1,0
46,4,199725,9,11,2,0,4,0,0,0,60,1,0
54,1,156877,10,9,1,1,1,1,0,0,40,22,0
38,1,122076,11,10,1,1,1,1,7298,0,43,1,1
45,2,216402,12,15,1,1,3,1,0,0,50,3,1
50,2,42402,12,15,1,1,1,1,0,2415,30,1,1
22,1,315974,11,10,0,0,1,0,0,0,40,1,0
31,1,63437,10,9,0,0,1,1,0,0,40,29,0
27,1,160786,10,9,2,0,1,1,0,0,30,1,0
34,1,85374,10,9,1,1,1,1,0,0,40,1,0
46,1,465974,6,7,0,3,1,1,0,0,30,1,0
47,1,78529,13,13,1,1,1,1,0,0,60,1,1
36,3,98037,9,11,1,1,3,1,0,0,40,1,0
22,1,178390,10,9,0,3,1,1,0,0,40,1,0
51,1,210940,10,9,1,1,1,1,0,2002,45,1,0
43,1,64506,11,10,2,0,1,1,0,0,30,1,0
54,1,128378,11,10,6,0,1,1,0,0,50,1,0
24,1,234460,4,5,0,3,2,0,0,0,40,8,0
29,1,176760,12,15,0,0,3,1,0,0,55,1,0
40,3,59460,11,10,2,4,1,0,0,0,38,1,0
18,1,234428,6,7,0,3,1,1,0,0,20,1,0
31,1,215047,13,13,0,0,1,1,0,0,50,1,0
57,1,140426,15,16,1,1,1,1,0,1977,40,21,1
32,1,191777,14,14,0,0,2,0,0,0,40,1,0
48,1,148995,14,14,1,1,1,1,0,0,40,1,1
24,1,229773,11,10,1,1,1,1,0,0,35,1,0
24,1,174461,8,12,2,0,1,0,0,0,22,1,0
24,1,250647,9,11,1,1,1,1,0,0,40,23,0
49,5,119904,13,13,1,2,1,0,7688,0,30,1,1
27,2,151402,10,9,1,1,1,1,0,1573,70,1,0
37,1,184556,11,10,2,4,1,0,0,0,40,1,0
33,1,263561,11,10,1,1,1,1,0,0,60,1,1
19,1,177945,11,10,0,3,1,1,0,0,25,1,0
45,1,306889,13,13,1,2,1,0,0,0,40,1,1
54,5,54377,14,14,2,0,1,0,0,0,40,1,0
47,1,144351,10,9,2,4,1,1,0,625,40,1,0
22,1,95566,11,10,3,3,0,0,0,0,22,8,0
20,1,181675,10,9,0,0,1,1,0,0,40,1,0
36,1,172129,4,5,1,1,1,1,0,0,40,1,0
49,0,350759,10,9,1,1,1,1,0,0,40,1,0
58,2,105592,3,4,1,1,1,1,0,0,40,1,1
20,0,200061,11,10,0,3,1,0,0,0,40,0,0
34,6,200689,13,13,2,4,1,0,0,0,40,1,0
36,1,386726,14,14,1,2,1,0,0,1977,44,1,1
28,5,135567,13,13,0,0,2,0,4101,0,60,1,0
38,5,282753,9,11,2,3,1,1,0,0,40,1,0
32,1,137367,6,7,0,0,3,1,0,0,40,3,0
35,6,153976,10,9,1,1,1,1,0,0,60,1,0
51,6,96062,8,12,1,1,1,1,0,0,60,1,0
33,1,152933,11,10,0,0,1,1,0,0,45,1,0
71,1,97870,14,14,2,0,1,0,0,0,15,21,0
48,1,254291,14,14,1,1,1,1,0,0,40,1,1
53,2,101432,10,9,1,1,1,1,0,0,50,1,0
40,1,125776,9,11,1,1,1,1,0,0,40,1,1
64,2,165479,10,9,1,1,1,1,0,0,5,1,0
42,4,172307,10,9,1,1,1,1,0,0,48,1,1
25,1,176729,10,9,1,1,1,1,0,0,40,1,1
66,1,174276,11,10,6,4,1,0,0,0,50,1,1
59,4,48102,14,14,0,0,1,0,0,0,40,0,1
42,2,79531,11,10,1,1,1,1,0,0,55,1,1
24,1,306460,10,9,0,4,1,1,0,0,40,1,0
19,1,55284,10,9,0,3,1,0,0,0,25,1,0
26,1,172063,11,10,0,3,1,0,0,0,24,1,0
22,1,141028,10,9,0,3,2,1,0,0,30,1,0
33,1,37274,11,10,1,1,1,1,0,0,40,1,0
63,1,31389,6,7,0,0,1,1,0,0,12,1,0
20,1,415913,11,10,0,0,1,1,0,0,30,1,0
33,1,295591,2,3,3,0,1,1,0,0,40,4,0
57,0,202903,3,4,1,2,1,0,1173,0,45,36,0
56,1,159770,10,9,1,1,1,1,0,0,40,1,0
70,2,268832,9,11,1,1,1,1,0,0,24,1,1
42,1,126003,10,9,1,1,1,1,0,0,40,1,1
25,5,225193,13,13,0,0,2,0,0,0,40,1,0
28,1,297735,11,10,1,1,1,1,0,0,40,1,1
